Time ms,Process:PID,RSS KB
1432,bindfs:8114,1276
1434,bindfs:8114,1276
1436,bindfs:8114,1276
1437,bindfs:8114,1276
1438,bindfs:8114,1276
1440,bindfs:8114,1276
1443,bindfs:8114,1276
1444,bindfs:8114,1276
1446,bindfs:8114,1276
1447,bindfs:8114,1276
1448,bindfs:8114,1276
1449,bindfs:8114,1276
1452,bindfs:8114,1276
1453,bindfs:8114,1276
1455,bindfs:8114,1276
1456,bindfs:8114,1276
1458,bindfs:8114,1276
1461,bindfs:8114,1276
1462,bindfs:8114,1276
1464,bindfs:8114,1276
1466,bindfs:8114,1276
1467,bindfs:8114,1276
1469,bindfs:8114,1276
1471,bindfs:8114,1276
1473,bindfs:8114,1276
1474,bindfs:8114,1276
1476,bindfs:8114,1276
1477,bindfs:8114,1276
1480,bindfs:8114,1276
1482,bindfs:8114,1276
1484,bindfs:8114,1276
1485,bindfs:8114,1276
1486,bindfs:8114,1276
1488,bindfs:8114,1276
1490,bindfs:8114,1276
1492,bindfs:8114,1276
1494,bindfs:8114,1276
1496,bindfs:8114,1276
1497,bindfs:8114,1276
1500,bindfs:8114,1276
1501,bindfs:8114,1276
1503,bindfs:8114,1276
1505,bindfs:8114,1276
1507,bindfs:8114,1276
1508,bindfs:8114,1276
1511,bindfs:8114,1276
1512,bindfs:8114,1276
1514,bindfs:8114,1276
1516,bindfs:8114,1276
1518,bindfs:8114,1276
1521,bindfs:8114,1276
1522,bindfs:8114,1276
1524,bindfs:8114,1276
1526,bindfs:8114,1276
1527,bindfs:8114,1276
1530,bindfs:8114,1276
1532,bindfs:8114,1276
1533,bindfs:8114,1276
1535,bindfs:8114,1276
1537,bindfs:8114,1276
1539,bindfs:8114,1276
1541,bindfs:8114,1276
1543,bindfs:8114,1276
1544,bindfs:8114,1276
1546,bindfs:8114,1276
1548,bindfs:8114,1276
1551,bindfs:8114,1276
1552,bindfs:8114,1276
1554,bindfs:8114,1276
1556,bindfs:8114,1276
1558,bindfs:8114,1276
1559,bindfs:8114,1276
1562,bindfs:8114,1276
1563,bindfs:8114,1276
1565,bindfs:8114,1276
1567,bindfs:8114,1276
1568,bindfs:8114,1276
1571,bindfs:8114,1276
1572,bindfs:8114,1276
1574,bindfs:8114,1276
1575,bindfs:8114,1276
1577,bindfs:8114,1276
1579,bindfs:8114,1276
1582,bindfs:8114,1276
1583,bindfs:8114,1276
1585,bindfs:8114,1276
